accession,filed_date,acceptance_datetime,subject_cik,subject_name,ticker_raw,symbol,map_method,S,elig_ok,taint_ok,entry_dt,split,hold_label
0001104659-23-094229,2023-08-22,,1754170,AerSale Corp  (ASLE)  (CIK 0001754170),ASLE,ASLE,ticker,1922,True,True,2023-08-23,VAL,report_only
0001193125-23-218810,2023-08-23,,313216,"KONINKLIJKE PHILIPS NV  (PHG, RYLPF)  (CIK 0000313216)",,PHG,cik,1923,True,True,2023-08-24,VAL,report_only
0001437749-23-024725,2023-08-28,,1053691,CervoMed Inc.  (CRVO)  (CIK 0001053691),CRVO,CRVO,ticker,1926,True,True,2023-08-29,VAL,report_only
0001628280-23-031024,2023-08-31,,1809519,"GoodRx Holdings, Inc.  (GDRX)  (CIK 0001809519)",GDRX,GDRX,ticker,1929,True,True,2023-09-01,VAL,report_only
0001104659-23-097323,2023-08-31,,1671858,"ARS Pharmaceuticals, Inc.  (SPRY)  (CIK 0001671858)",SPRY,SPRY,ticker,1929,True,True,2023-09-01,VAL,report_only
0001104659-23-097616,2023-09-01,,1928446,"Granite Ridge Resources, Inc.  (GRNT)  (CIK 0001928446)",GRNT,GRNT,ticker,1930,True,True,2023-09-05,VAL,report_only
0001991499-23-000002,2023-09-05,,1911545,"Hanryu Holdings, Inc.  (HRYU)  (CIK 0001911545)",HRYU,GITS,cik,1931,True,True,2023-09-06,VAL,report_only
0000950170-23-046488,2023-09-05,,100726,UNIFI INC  (UFI)  (CIK 0000100726),UFI,UFI,ticker,1931,True,True,2023-09-06,VAL,report_only
0001472375-23-000131,2023-09-06,,1847874,Mobile Infrastructure Corp  (BEEP)  (CIK 0001847874),BEEP,BEEP,ticker,1932,True,True,2023-09-07,VAL,report_only
0001193125-23-229666,2023-09-06,,1734713,"BrightView Holdings, Inc.  (BV)  (CIK 0001734713)",BV,BV,ticker,1932,True,True,2023-09-07,VAL,report_only
0000919574-23-005134,2023-09-07,,1490281,"Groupon, Inc.  (GRPN)  (CIK 0001490281)",GRPN,GRPN,ticker,1933,True,True,2023-09-08,VAL,report_only
0001104659-23-100860,2023-09-14,,933974,"Azenta, Inc.  (AZTA)  (CIK 0000933974)",AZTA,AZTA,ticker,1938,True,True,2023-09-15,VAL,report_only
0000921895-23-002203,2023-09-21,,851310,HARMONIC INC  (HLIT)  (CIK 0000851310),HLIT,HLIT,ticker,1943,True,True,2023-09-22,VAL,report_only
0000950142-23-002467,2023-09-22,,1526113,"Global Net Lease, Inc.  (GNL, GNL-PA, GNL-PB, GNL-PD, GNL-PE)  (CIK 0001526113)",,GNL,cik,1944,True,True,2023-09-25,VAL,report_only
0001193125-23-243053,2023-09-27,,1885522,"Neumora Therapeutics, Inc.  (NMRA)  (CIK 0001885522)",NMRA,NMRA,ticker,1947,True,True,2023-09-28,VAL,report_only
0000929638-23-002611,2023-09-28,,1318484,Citi Trends Inc  (CTRN)  (CIK 0001318484),CTRN,CTRN,ticker,1948,True,True,2023-09-29,VAL,report_only
0001493152-23-034860,2023-09-29,,1896212,"CONDUIT PHARMACEUTICALS INC.  (CDT, CDTTW)  (CIK 0001896212)",,CDT,cik,1949,True,True,2023-10-02,VAL,report_only
0001062993-23-018592,2023-09-29,,1137390,BLACKROCK NEW YORK MUNICIPAL INCOME TRUST  (BNY)  (CIK 0001137390),BNY,BNY,ticker,1949,True,True,2023-10-02,VAL,report_only
0001193125-23-251535,2023-10-05,,1803599,Concentrix Corp  (CNXC)  (CIK 0001803599),CNXC,CNXC,ticker,1953,True,True,2023-10-06,VAL,report_only
0001193125-23-251744,2023-10-06,,1342423,Limoneira CO  (LMNR)  (CIK 0001342423),LMNR,LMNR,ticker,1954,True,True,2023-10-09,VAL,report_only
0001104659-23-107787,2023-10-10,,1591670,Farmland Partners Inc.  (FPI)  (CIK 0001591670),FPI,FPI,ticker,1956,True,True,2023-10-11,VAL,report_only
0001193125-23-255078,2023-10-12,,1984060,Atlas Energy Solutions Inc.  (AESI)  (CIK 0001984060),AESI,AESI,ticker,1958,True,True,2023-10-13,VAL,report_only
0001193125-23-254235,2023-10-12,,1966983,LITHIUM AMERICAS CORP.  (LAC)  (CIK 0001966983),LAC,LAC,ticker,1958,True,True,2023-10-13,VAL,report_only
0001013594-23-000799,2023-10-16,,1130713,"OVERSTOCK.COM, INC  (BYON)  (CIK 0001130713)",BYON,NXH,cik,1960,True,True,2023-10-17,VAL,report_only
0000902664-23-005128,2023-10-16,,1764046,CLARIVATE Plc  (CLVT)  (CIK 0001764046),CLVT,CLVT,ticker,1960,True,True,2023-10-17,VAL,report_only
0001013762-23-004125,2023-10-16,,1937987,"Falcon's Beyond Global, Inc.  (FBYD, FBYDW)  (CIK 0001937987)",,FBYD,cik,1960,True,True,2023-10-17,VAL,report_only
0001193805-23-001408,2023-10-17,,1965040,Fortrea Holdings Inc.  (FTRE)  (CIK 0001965040),FTRE,FTRE,ticker,1961,True,True,2023-10-18,VAL,report_only
0001011438-23-000570,2023-10-23,,1692115,"Southwest Gas Holdings, Inc.  (SWX)  (CIK 0001692115)",SWX,SWX,ticker,1965,True,True,2023-10-24,VAL,report_only
0001193125-23-261224,2023-10-24,,1579877,OUTFRONT Media Inc.  (OUT)  (CIK 0001579877),OUT,OUT,ticker,1966,True,True,2023-10-25,VAL,report_only
0001193125-23-269458,2023-11-02,,1880661,"TPG Inc.  (TPG, TPGXL)  (CIK 0001880661)",,TPG,cik,1973,True,True,2023-11-03,VAL,report_only
0001193125-23-270478,2023-11-03,,1120193,"NASDAQ, INC.  (NDAQ)  (CIK 0001120193)",NDAQ,NDAQ,ticker,1974,True,True,2023-11-06,VAL,report_only
0000921895-23-002456,2023-11-03,,884624,Orthofix Medical Inc.  (OFIX)  (CIK 0000884624),OFIX,OFIX,ticker,1974,True,True,2023-11-06,VAL,report_only
0001140361-23-051933,2023-11-08,,1980845,"enGene Holdings Inc.  (ENGN, ENGNW)  (CIK 0001980845)",,ENGN,cik,1977,True,True,2023-11-09,VAL,report_only
0001104659-23-117226,2023-11-13,,1703647,"Korro Bio, Inc.  (KRRO)  (CIK 0001703647)",KRRO,KRRO,ticker,1980,True,True,2023-11-14,VAL,report_only
0000950170-23-063032,2023-11-13,,1622194,"Easterly Government Properties, Inc.  (DEA)  (CIK 0001622194)",DEA,DEA,ticker,1980,True,True,2023-11-14,VAL,report_only
0001193125-23-282774,2023-11-24,,1973266,"TKO Group Holdings, Inc.  (TKO)  (CIK 0001973266)",TKO,TKO,ticker,1988,True,True,2023-11-27,VAL,report_only
0001213900-23-090382,2023-11-28,,1415921,Navios Maritime Partners L.P.  (NMM)  (CIK 0001415921),NMM,NMM,ticker,1990,True,True,2023-11-29,VAL,report_only
0001140361-23-055832,2023-12-01,,1169770,"BANC OF CALIFORNIA, INC.  (BANC, BANC-PF)  (CIK 0001169770)",,BANC,cik,1993,True,True,2023-12-04,VAL,report_only
0000807249-23-000160,2023-12-05,,1902314,"M-tron Industries, Inc.  (MPTI)  (CIK 0001902314)",MPTI,MPTI,ticker,1995,True,True,2023-12-06,VAL,report_only
0001104659-23-123969,2023-12-06,,1377789,"AVIAT NETWORKS, INC.  (AVNW)  (CIK 0001377789)",AVNW,AVNW,ticker,1996,True,True,2023-12-07,VAL,report_only
0001104659-23-124090,2023-12-07,,1964789,Hut 8 Corp.  (HUT)  (CIK 0001964789),HUT,HUT,ticker,1997,True,True,2023-12-08,VAL,report_only
0001341004-23-000363,2023-12-11,,1835830,"Klaviyo, Inc.  (KVYO)  (CIK 0001835830)",KVYO,KVYO,ticker,1999,True,True,2023-12-12,VAL,report_only
0001140361-23-057185,2023-12-11,,1853070,"Volato Group, Inc.  (SOAR, SOAR-WT)  (CIK 0001853070)",,SOAR,cik,1999,True,True,2023-12-12,VAL,report_only
0001104659-23-124993,2023-12-11,,1839530,"XBP Europe Holdings, Inc.  (XBP, XBPEW)  (CIK 0001839530)",,XBP,cik,1999,True,True,2023-12-12,VAL,report_only
0001193805-23-001584,2023-12-13,,1185348,PRA GROUP INC  (PRAA)  (CIK 0001185348),PRAA,PRAA,ticker,2001,True,True,2023-12-14,VAL,report_only
0001193125-23-295999,2023-12-15,,1013131,BUENAVENTURA MINING CO INC  (BVN)  (CIK 0001013131),BVN,BVN,ticker,2003,True,True,2023-12-18,VAL,report_only
0001193125-23-300038,2023-12-20,,1841968,"P10, Inc.  (PX)  (CIK 0001841968)",PX,RPC,cik,2006,True,True,2023-12-21,VAL,report_only
0001193125-23-303262,2023-12-27,,1061894,Gildan Activewear Inc.  (GIL)  (CIK 0001061894),GIL,GIL,ticker,2010,True,True,2023-12-28,VAL,report_only
0001214659-23-016937,2023-12-28,,921738,"PENN Entertainment, Inc.  (PENN)  (CIK 0000921738)",PENN,PENN,ticker,2011,True,True,2023-12-29,VAL,report_only
0001104659-23-130212,2023-12-29,,1326200,GENCO SHIPPING & TRADING LTD  (GNK)  (CIK 0001326200),GNK,GNK,ticker,2012,True,True,2024-01-02,TEST,report_only
0001062993-23-023268,2023-12-29,,884121,abrdn Life Sciences Investors  (HQL)  (CIK 0000884121),HQL,HQL,ticker,2012,True,True,2024-01-02,TEST,report_only
0001341004-24-000004,2024-01-03,,1392326,"Capital Product Partners L.P.  (CCEC, CPLP)  (CIK 0001392326)",,CCEC,cik,2014,True,True,2024-01-04,TEST,report_only
0001662991-24-000016,2024-01-08,,1662991,Sezzle Inc.  (SEZL)  (CIK 0001662991),SEZL,SEZL,ticker,2017,True,True,2024-01-09,TEST,report_only
0000950103-24-000454,2024-01-09,,1783180,CARRIER GLOBAL Corp  (CARR)  (CIK 0001783180),CARR,CARR,ticker,2018,True,True,2024-01-10,TEST,report_only
0001104659-24-002996,2024-01-10,,1345126,"Compass Diversified Holdings  (CODI, CODI-PA, CODI-PB, CODI-PC)  (CIK 0001345126)",,CODI,cik,2019,True,True,2024-01-11,TEST,report_only
0001104659-24-003687,2024-01-12,,1880613,"Direct Digital Holdings, Inc.  (DRCT)  (CIK 0001880613)",DRCT,DRCT,ticker,2021,True,True,2024-01-16,TEST,report_only
0001013594-24-000055,2024-01-18,,1013488,BJs RESTAURANTS INC  (BJRI)  (CIK 0001013488),BJRI,BJRI,ticker,2024,True,True,2024-01-19,TEST,report_only
0001140361-24-003140,2024-01-22,,1724965,TALOS ENERGY INC.  (TALO)  (CIK 0001724965),TALO,TALO,ticker,2026,True,True,2024-01-23,TEST,report_only
0001398344-24-000853,2024-01-22,,1811074,Texas Pacific Land Corp  (TPL)  (CIK 0001811074),TPL,TPL,ticker,2026,True,True,2024-01-23,TEST,report_only
0000921895-24-000112,2024-01-23,,1788999,Xperi Inc.  (XPER)  (CIK 0001788999),XPER,XPER,ticker,2027,True,True,2024-01-24,TEST,report_only
0000902664-24-000532,2024-01-24,,23197,COMTECH TELECOMMUNICATIONS CORP /DE/  (CMTL)  (CIK 0000023197),CMTL,CMTL,ticker,2028,True,True,2024-01-25,TEST,report_only
0001587987-24-000025,2024-01-26,,1587987,"NewtekOne, Inc.  (NEWT, NEWTG, NEWTI, NEWTZ)  (CIK 0001587987)",,NEWT,cik,2030,True,True,2024-01-29,TEST,report_only
0001193125-24-015951,2024-01-26,,1274494,"FIRST SOLAR, INC.  (FSLR)  (CIK 0001274494)",FSLR,FSLR,ticker,2030,True,True,2024-01-29,TEST,report_only
0000921895-24-000155,2024-01-29,,9984,BARNES GROUP INC  (B)  (CIK 0000009984),B,B,ticker,2031,True,True,2024-01-30,TEST,report_only
0000919574-24-000598,2024-01-31,,1690585,"Dianthus Therapeutics, Inc. /DE/  (DNTH)  (CIK 0001690585)",DNTH,DNTH,ticker,2033,True,True,2024-02-01,TEST,report_only
0000921895-24-000186,2024-02-01,,1856437,Victoria's Secret & Co.  (VSCO)  (CIK 0001856437),VSCO,VSXY,cik,2034,True,True,2024-02-02,TEST,report_only
0001193125-24-024421,2024-02-05,,912728,FORWARD AIR CORP  (FWRD)  (CIK 0000912728),FWRD,FWRD,ticker,2036,True,True,2024-02-06,TEST,report_only
0001140361-24-005918,2024-02-06,,1930313,"Pono Capital Two, Inc.  (PTWO, PTWOU, PTWOW)  (CIK 0001930313)",,SBC,cik,2037,True,True,2024-02-07,TEST,report_only
0001539497-24-000264,2024-02-12,,1158463,JETBLUE AIRWAYS CORP  (JBLU)  (CIK 0001158463),JBLU,JBLU,ticker,2041,True,True,2024-02-13,TEST,report_only
0001193125-24-037580,2024-02-15,,1988894,"Amer Sports, Inc.  (AS)  (CIK 0001988894)",AS,AS,ticker,2044,True,True,2024-02-16,TEST,report_only
0001104659-24-025002,2024-02-16,,1041859,"Childrens Place, Inc.  (PLCE)  (CIK 0001041859)",PLCE,PLCE,ticker,2045,True,True,2024-02-20,TEST,report_only
0001193125-24-040386,2024-02-20,,1720592,Repay Holdings Corp  (RPAY)  (CIK 0001720592),RPAY,RPAY,ticker,2046,True,True,2024-02-21,TEST,report_only
0001104659-24-025781,2024-02-21,,1549107,Manchester United plc  (MANU)  (CIK 0001549107),MANU,MANU,ticker,2047,True,True,2024-02-22,TEST,report_only
0001193125-24-041581,2024-02-21,,1730463,Autolus Therapeutics plc  (AUTL)  (CIK 0001730463),AUTL,AUTL,ticker,2047,True,True,2024-02-22,TEST,report_only
0000921895-24-000526,2024-02-21,,1809104,"Alight, Inc. / Delaware  (ALIT)  (CIK 0001809104)",ALIT,ALIT,ticker,2047,True,True,2024-02-22,TEST,report_only
0000935836-24-000244,2024-02-22,,1937653,Zymeworks Inc.  (ZYME)  (CIK 0001937653),ZYME,ZYME,ticker,2048,True,True,2024-02-23,TEST,report_only
0001072613-24-000265,2024-02-22,,1894562,"Prime Medicine, Inc.  (PRME)  (CIK 0001894562)",PRME,PRME,ticker,2048,True,True,2024-02-23,TEST,report_only
0001193125-24-048200,2024-02-27,,1579091,Maplebear Inc.  (CART)  (CIK 0001579091),CART,CART,ticker,2051,True,True,2024-02-28,TEST,report_only
0001104659-24-031174,2024-03-05,,1641489,vTv Therapeutics Inc.  (VTVT)  (CIK 0001641489),VTVT,VTVT,ticker,2056,True,True,2024-03-06,TEST,report_only
0001140361-24-011951,2024-03-07,,899751,TITAN INTERNATIONAL INC  (TWI)  (CIK 0000899751),TWI,TWI,ticker,2058,True,True,2024-03-08,TEST,report_only
0001193805-24-000342,2024-03-08,,1865631,"NEXTNAV INC.  (NN, NNAVW, NXNVW)  (CIK 0001865631)",,NN,cik,2059,True,True,2024-03-11,TEST,report_only
0001062993-24-006470,2024-03-15,,805267,abrdn Healthcare Investors  (HQH)  (CIK 0000805267),HQH,HQH,ticker,2064,True,True,2024-03-18,TEST,report_only
0001104659-24-035665,2024-03-18,,1425292,"CVR PARTNERS, LP  (UAN)  (CIK 0001425292)",UAN,UAN,ticker,2065,True,True,2024-03-19,TEST,report_only
0001193125-24-072901,2024-03-20,,1649904,"RHYTHM PHARMACEUTICALS, INC.  (RYTM)  (CIK 0001649904)",RYTM,RYTM,ticker,2067,True,True,2024-03-21,TEST,report_only
0001213900-24-024811,2024-03-21,,1855474,"Montana Technologies Corp.  (AIRJ, AIRJW)  (CIK 0001855474)",,AIRJ,cik,2068,True,True,2024-03-22,TEST,report_only
0001193125-24-074190,2024-03-21,,1493761,Turtle Beach Corp  (HEAR)  (CIK 0001493761),HEAR,TBCH,cik,2068,True,True,2024-03-22,TEST,report_only
0001104659-24-040539,2024-03-28,,1815776,"LENZ Therapeutics, Inc.  (LENZ)  (CIK 0001815776)",LENZ,LENZ,ticker,2073,True,True,2024-04-01,TEST,report_only
0001140361-24-017051,2024-04-01,,1849635,"Trump Media & Technology Group Corp.  (DJT, DJTWW)  (CIK 0001849635)",,DJT,cik,2074,True,True,2024-04-02,TEST,report_only
0001104659-24-041578,2024-04-01,,1815442,"Kymera Therapeutics, Inc.  (KYMR)  (CIK 0001815442)",KYMR,KYMR,ticker,2074,True,True,2024-04-02,TEST,report_only
0001193125-24-089721,2024-04-08,,1767042,"Kodiak Gas Services, Inc.  (KGS)  (CIK 0001767042)",KGS,KGS,ticker,2079,True,True,2024-04-09,TEST,report_only
0001493152-24-013789,2024-04-08,,354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/  (SHEN)  (CIK 0000354963),SHEN,SHEN,ticker,2079,True,True,2024-04-09,TEST,report_only
0001493152-24-013403,2024-04-08,,30305,DUCOMMUN INC /DE/  (DCO)  (CIK 0000030305),DCO,DCO,ticker,2079,True,True,2024-04-09,TEST,report_only
0001493152-24-014211,2024-04-10,,1540684,Atlas Lithium Corp  (ATLX)  (CIK 0001540684),ATLX,ATLX,ticker,2081,True,True,2024-04-11,TEST,report_only
0000902664-24-002998,2024-04-19,,1524358,MARRIOTT VACATIONS WORLDWIDE Corp  (VAC)  (CIK 0001524358),VAC,VAC,ticker,2088,True,True,2024-04-22,TEST,report_only
0000950170-24-045983,2024-04-19,,866729,SCHOLASTIC CORP  (SCHL)  (CIK 0000866729),SCHL,SCHL,ticker,2088,True,True,2024-04-22,TEST,report_only
0000921895-24-000953,2024-04-26,,851310,HARMONIC INC  (HLIT)  (CIK 0000851310),HLIT,HLIT,ticker,2093,True,True,2024-04-29,TEST,report_only
0000899140-24-000506,2024-04-29,,1808898,Benitec Biopharma Inc.  (BNTC)  (CIK 0001808898),BNTC,BNTC,ticker,2094,True,True,2024-04-30,TEST,report_only
0001193125-24-130868,2024-05-03,,1713445,"Reddit, Inc.  (RDDT)  (CIK 0001713445)",RDDT,RDDT,ticker,2098,True,True,2024-05-06,TEST,report_only
0001999371-24-005643,2024-05-03,,1994702,"Kyverna Therapeutics, Inc.  (KYTX)  (CIK 0001994702)",KYTX,KYTX,ticker,2098,True,True,2024-05-06,TEST,report_only
0001214659-24-008408,2024-05-06,,1774170,"Powerfleet, Inc.  (AIOT)  (CIK 0001774170)",AIOT,AIOT,ticker,2099,True,True,2024-05-07,TEST,report_only
0000929638-24-001739,2024-05-07,,879585,"ATN International, Inc.  (ATNI)  (CIK 0000879585)",ATNI,ATNI,ticker,2100,True,True,2024-05-08,TEST,report_only
0001011438-24-000325,2024-05-08,,1967649,Vestis Corp  (VSTS)  (CIK 0001967649),VSTS,VSTS,ticker,2101,True,True,2024-05-09,TEST,report_only
0000038777-24-000072,2024-05-08,,1080014,"Innoviva, Inc.  (INVA)  (CIK 0001080014)",INVA,INVA,ticker,2101,True,True,2024-05-09,TEST,report_only
0000950157-24-000736,2024-05-10,,104889,Graham Holdings Co  (GHC)  (CIK 0000104889),GHC,GHC,ticker,2103,True,True,2024-05-13,TEST,report_only
0001587987-24-000088,2024-05-15,,1587987,"NewtekOne, Inc.  (NEWT, NEWTG, NEWTI, NEWTZ)  (CIK 0001587987)",,NEWT,cik,2106,True,True,2024-05-16,TEST,report_only
0001104659-24-062558,2024-05-16,,1849056,Oklo Inc.  (OKLO)  (CIK 0001849056),OKLO,OKLO,ticker,2107,True,True,2024-05-17,TEST,report_only
0001437749-24-018325,2024-05-24,,1099590,MERCADOLIBRE INC  (MELI)  (CIK 0001099590),MELI,MELI,ticker,2113,True,True,2024-05-28,TEST,report_only
0001140361-24-028677,2024-06-03,,1724965,TALOS ENERGY INC.  (TALO)  (CIK 0001724965),TALO,TALO,ticker,2118,True,True,2024-06-04,TEST,report_only
0001085146-24-002696,2024-06-10,,1114995,IMPINJ INC  (PI)  (CIK 0001114995),PI,PI,ticker,2123,True,True,2024-06-11,TEST,report_only
0001284309-24-000010,2024-06-12,,1828791,Viant Technology Inc.  (DSP)  (CIK 0001828791),DSP,DSP,ticker,2125,True,True,2024-06-13,TEST,report_only
0001062993-24-012445,2024-06-12,,818972,"BNY MELLON STRATEGIC MUNICIPALS, INC.  (LEO)  (CIK 0000818972)",LEO,LEO,ticker,2125,True,True,2024-06-13,TEST,report_only
0000921895-24-001400,2024-06-12,,1634117,"Barnes & Noble Education, Inc.  (BNED)  (CIK 0001634117)",BNED,BNED,ticker,2125,True,True,2024-06-13,TEST,report_only
0000921895-24-001414,2024-06-13,,34067,DMC Global Inc.  (BOOM)  (CIK 0000034067),BOOM,BOOM,ticker,2126,True,True,2024-06-14,TEST,report_only
0001193125-24-167017,2024-06-24,,1740332,"RESIDEO TECHNOLOGIES, INC.  (REZI)  (CIK 0001740332)",REZI,REZI,ticker,2132,True,True,2024-06-25,TEST,report_only
0000921895-24-001467,2024-06-26,,1495320,"Vera Bradley, Inc.  (VRA)  (CIK 0001495320)",VRA,VRA,ticker,2134,True,True,2024-06-27,TEST,report_only
0001104659-24-076281,2024-06-28,,1479419,"KALA BIO, Inc.  (KALA)  (CIK 0001479419)",KALA,KALA,ticker,2136,True,True,2024-07-01,TEST,report_only
0001193125-24-174461,2024-07-02,,1559432,"TXO Partners, L.P.  (TXO)  (CIK 0001559432)",TXO,TXO,ticker,2138,True,True,2024-07-03,TEST,report_only
0001193125-24-175123,2024-07-03,,1999001,Six Flags Entertainment Corporation/NEW  (FUN)  (CIK 0001999001),FUN,FUN,ticker,2139,True,True,2024-07-05,TEST,report_only
0001193125-24-175109,2024-07-03,,1995807,LandBridge Co LLC  (LB)  (CIK 0001995807),LB,LB,ticker,2139,True,True,2024-07-05,TEST,report_only
0001104659-24-078573,2024-07-09,,1609253,"California Resources Corp  (CRC, CRCQW)  (CIK 0001609253)",,CRC,cik,2142,True,True,2024-07-10,TEST,report_only
0001193125-24-176749,2024-07-09,,1701758,Lovesac Co  (LOVE)  (CIK 0001701758),LOVE,LOVE,ticker,2142,True,True,2024-07-10,TEST,report_only
0000902664-24-004633,2024-07-09,,845982,"SMITH & NEPHEW PLC  (SNN, SNNUF)  (CIK 0000845982)",,SNN,cik,2142,True,True,2024-07-10,TEST,report_only
0001193125-24-177792,2024-07-11,,2013745,"Calumet, Inc. /DE  (CLMT)  (CIK 0002013745)",CLMT,CLMT,ticker,2144,True,True,2024-07-12,TEST,report_only
0000902664-24-004719,2024-07-15,,891103,"Match Group, Inc.  (MTCH)  (CIK 0000891103)",MTCH,MTCH,ticker,2146,True,True,2024-07-16,TEST,report_only
0001193125-24-179101,2024-07-15,,1570827,"Victory Capital Holdings, Inc.  (VCTR)  (CIK 0001570827)",VCTR,VCTR,ticker,2146,True,True,2024-07-16,TEST,report_only
0001193125-24-186422,2024-07-26,,1618732,"Nutanix, Inc.  (NTNX)  (CIK 0001618732)",NTNX,NTNX,ticker,2155,True,True,2024-07-29,TEST,report_only
0001013762-24-002146,2024-07-29,,1170858,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP  (SBS)  (CIK 0001170858),SBS,SBS,ticker,2156,True,True,2024-07-30,TEST,report_only
0001013762-24-002223,2024-07-29,,1304492,Anterix Inc.  (ATEX)  (CIK 0001304492),ATEX,ATEX,ticker,2156,True,True,2024-07-30,TEST,report_only
0001493152-24-029644,2024-07-30,,1747079,Bally's Corp  (BALY)  (CIK 0001747079),BALY,BALY,ticker,2157,True,True,2024-07-31,TEST,report_only
0000919574-24-004221,2024-08-02,,1423221,Quanex Building Products CORP  (NX)  (CIK 0001423221),NX,NX,ticker,2160,True,True,2024-08-05,TEST,report_only
0000902664-24-004970,2024-08-05,,92380,SOUTHWEST AIRLINES CO  (LUV)  (CIK 0000092380),LUV,LUV,ticker,2161,True,True,2024-08-06,TEST,report_only
0001104659-24-088307,2024-08-12,,1347426,Macro Bank Inc.  (BMA)  (CIK 0001347426),BMA,BMA,ticker,2166,True,True,2024-08-13,TEST,report_only
0001140361-24-037374,2024-08-14,,912728,FORWARD AIR CORP  (FWRD)  (CIK 0000912728),FWRD,FWRD,ticker,2168,True,True,2024-08-15,TEST,report_only
0000921895-24-001846,2024-08-15,,1871509,Portillo's Inc.  (PTLO)  (CIK 0001871509),PTLO,PTLO,ticker,2169,True,True,2024-08-16,TEST,report_only
0001104659-24-090580,2024-08-16,,1499505,Adecoagro S.A.  (AGRO)  (CIK 0001499505),AGRO,AGRO,ticker,2170,True,True,2024-08-19,TEST,report_only
0000807249-24-000095,2024-08-16,,93389,"STANDARD MOTOR PRODUCTS, INC.  (SMP)  (CIK 0000093389)",SMP,SMP,ticker,2170,True,True,2024-08-19,TEST,report_only
0001193125-24-203869,2024-08-20,,1064728,PEABODY ENERGY CORP  (BTU)  (CIK 0001064728),BTU,BTU,ticker,2172,True,True,2024-08-21,TEST,report_only
0001104659-24-092245,2024-08-23,,1958140,"Atlanta Braves Holdings, Inc.  (BATRA, BATRB, BATRK)  (CIK 0001958140)",,BATRA,cik,2175,True,True,2024-08-26,TEST,report_only
0001104659-24-093439,2024-08-27,,1847367,ALUMIS INC.  (ALMS)  (CIK 0001847367),ALMS,ALMS,ticker,2177,True,True,2024-08-28,TEST,report_only
0001376474-24-000494,2024-09-05,,1158463,JETBLUE AIRWAYS CORP  (JBLU)  (CIK 0001158463),JBLU,JBLU,ticker,2183,True,True,2024-09-06,TEST,report_only
0000921895-24-002101,2024-09-05,,1683695,"International Money Express, Inc.  (IMXI)  (CIK 0001683695)",IMXI,IMXI,ticker,2183,True,True,2024-09-06,TEST,report_only
0000950157-24-001186,2024-09-05,,104889,Graham Holdings Co  (GHC)  (CIK 0000104889),GHC,GHC,ticker,2183,True,True,2024-09-06,TEST,report_only
0001104659-24-098259,2024-09-09,,908937,SIRIUS XM HOLDINGS INC.  (SIRI)  (CIK 0000908937),SIRI,SIRI,ticker,2185,True,True,2024-09-10,TEST,report_only
0001193125-24-218932,2024-09-13,,1042893,"Innovex International, Inc.  (DRQ)  (CIK 0001042893)",DRQ,INVX,cik,2189,True,True,2024-09-16,TEST,report_only
0001140361-24-041064,2024-09-13,,1539838,"Diamondback Energy, Inc.  (FANG)  (CIK 0001539838)",FANG,FANG,ticker,2189,True,True,2024-09-16,TEST,report_only
0001341004-24-000156,2024-09-13,,1697500,"Solaris Energy Infrastructure, Inc.  (SOI)  (CIK 0001697500)",SOI,SEI,cik,2189,True,True,2024-09-16,TEST,report_only
0000950142-24-002417,2024-09-19,,1823144,"CompoSecure, Inc.  (CMPO, CMPOW)  (CIK 0001823144)",,GPGI,cik,2193,True,True,2024-09-20,TEST,report_only
