symbol,H1-2025,H2-2025,VAL,INTERSECT
SSTK,True,True,True,True
SSUS,True,True,True,True
SSXU,True,True,True,True
SSY,True,False,False,False
SSYS,True,True,True,True
ST,True,True,True,True
STAA,True,True,True,True
STAG,True,True,True,True
STAI,True,True,False,False
STAK,False,True,True,False
STAX,True,True,True,True
STBA,True,True,True,True
STBF,True,True,True,True
STBQ,False,False,True,False
STC,True,True,True,True
STCE,True,True,True,True
STE,True,True,True,True
STEC,True,True,False,False
STEL,True,True,True,True
STEM,True,True,True,True
STEN,False,False,True,False
STEP,True,True,True,True
STEW,True,True,True,True
STEX,False,False,True,False
STFS,True,True,True,True
STG,True,True,True,True
STGW,True,True,True,True
STHH,False,True,True,False
STHO,True,True,True,True
STI,True,True,True,True
STIM,True,True,True,True
STIP,True,True,True,True
STK,True,True,True,True
STKE,False,False,True,False
STKH,True,True,True,True
STKL,True,True,True,True
STKS,True,True,True,True
STLA,True,True,True,True
STLD,True,True,True,True
STM,True,True,True,True
STN,True,True,True,True
STNC,True,True,True,True
STNE,True,True,True,True
STNG,True,True,True,True
STOK,True,True,True,True
STOT,True,True,True,True
STOX,False,True,True,False
STPZ,True,True,True,True
STR,True,False,False,False
STRA,True,True,True,True
STRC,False,True,True,False
STRD,False,True,True,False
STRF,False,True,True,False
STRK,False,True,True,False
STRL,True,True,True,True
STRM,True,False,False,False
STRN,False,False,True,False
STRO,True,True,True,True
STRR,True,True,True,True
STRRP,True,True,True,True
STRS,True,True,True,True
STRT,True,True,True,True
STRV,True,True,True,True
STRW,True,True,True,True
STRZ,False,True,True,False
STSM,False,False,True,False
STSS,True,True,True,True
STSSW,True,True,True,True
STT,True,True,True,True
STT-G,True,True,True,True
STTK,True,True,True,True
STUB,False,False,True,False
STVN,True,True,True,True
STWD,True,True,True,True
STX,True,True,True,True
STXD,True,True,True,True
STXE,True,True,True,True
STXG,True,True,True,True
STXI,True,True,False,False
STXK,True,True,True,True
STXM,True,True,False,False
STXS,True,True,True,True
STXT,True,True,True,True
STXV,True,True,True,True
STZ,True,True,True,True
SU,True,True,True,True
SUB,True,True,True,True
SUGP,True,True,True,True
SUI,True,True,True,True
SUIG,False,False,True,False
SUN,True,True,True,True
SUNC,False,False,True,False
SUNE,True,True,True,True
SUNH,True,False,False,False
SUNS,True,True,True,True
SUP,True,False,False,False
SUPL,True,True,True,True
SUPN,True,True,True,True
SUPP,True,True,True,True
SUPV,True,True,True,True
SUPX,False,True,True,False
SURE,True,True,True,True
SURG,True,True,True,True
SURI,True,True,True,True
SUSA,True,True,True,True
SUSB,True,True,True,True
SUSC,True,True,True,True
SUSL,True,True,True,True
SUUN,True,True,True,True
SUZ,True,True,True,True
SVA,True,True,True,True
SVAC,False,False,True,False
SVACU,False,False,True,False
SVACW,False,False,True,False
SVAL,True,True,True,True
SVAQU,False,False,True,False
SVC,True,True,True,True
SVCC,False,True,True,False
SVCCU,True,True,True,True
SVCCW,False,True,True,False
SVCO,True,True,True,True
SVII,True,False,False,False
SVIIR,True,False,False,False
SVIIU,True,False,False,False
SVIIW,True,False,False,False
SVIX,True,True,True,True
SVM,True,True,True,True
SVOL,True,True,True,True
SVRA,True,True,True,True
SVRE,True,True,True,True
SVREW,True,True,True,True
SVRN,False,False,True,False
SVT,True,False,False,False
SVV,True,True,True,True
SVXY,True,True,True,True
SW,True,True,True,True
SWAG,True,True,True,True
SWAGW,True,True,True,True
SWAN,True,True,True,True
SWBI,True,True,True,True
SWIM,True,True,True,True
SWIN,True,False,False,False
SWK,True,True,True,True
SWKH,True,True,False,False
SWKHL,True,True,True,True
SWKS,True,True,True,True
SWP,True,True,True,True
SWTX,True,False,False,False
SWVL,True,True,True,True
SWVLW,True,True,True,True
SWX,True,True,True,True
SWZ,True,True,True,True
SXC,True,True,True,True
SXI,True,True,True,True
SXQG,True,True,True,True
SXT,True,True,True,True
SXTC,True,True,True,True
SXTP,True,True,True,True
SXTPW,True,True,True,True
SY,True,True,True,True
SYBT,True,True,True,True
SYBX,True,True,False,False
SYF,True,True,True,True
SYF-A,True,True,True,True
SYF-B,True,True,True,True
SYFI,True,True,True,True
SYK,True,True,True,True
SYLD,True,True,True,True
SYM,True,True,True,True
SYNA,True,True,True,True
SYNB,True,False,False,False
SYNX,True,True,True,True
SYPR,True,True,True,True
SYRE,True,True,True,True
SYSB,False,False,True,False
SYTA,True,False,False,False
SYTAW,True,False,False,False
SYY,True,True,True,True
SYZ,False,False,True,False
SZK,True,True,True,True
SZNE,True,True,True,True
SZZL,False,True,True,False
SZZLR,False,True,True,False
SZZLU,False,True,True,False
T,True,True,True,True
T-A,True,True,True,True
T-C,True,True,True,True
TABD,False,False,True,False
TAC,True,True,True,True
TACH,False,True,True,False
TACHU,False,True,True,False
TACHW,False,True,True,False
TACK,True,True,True,True
TACN,False,False,True,False
TACO,False,True,True,False
TACOU,False,True,True,False
TACOW,False,True,True,False
TACT,True,True,True,True
TACU,False,False,True,False
TAFI,True,True,True,True
TAFL,True,True,True,True
TAFM,True,True,True,True
TAGG,True,True,True,True
TAGS,True,True,True,True
TAIL,True,True,True,True
TAIT,True,True,False,False
TAK,True,True,True,True
TAL,True,True,True,True
TALK,True,True,True,True
TALKW,True,True,True,True
TALO,True,True,True,True
TALV,False,False,True,False
TAN,True,True,True,True
TANH,True,True,True,True
TAOP,True,True,True,True
TAOX,False,True,True,False
TAP,True,True,True,True
TAP.A,True,True,True,True
TAPR,False,True,True,False
TARA,True,True,True,True
TARK,True,True,True,True
TARS,True,True,True,True
TASK,True,True,True,True
TATT,True,True,True,True
TAVI,True,True,True,True
TAVIR,True,True,True,True
TAVIU,True,True,True,True
TAX,True,True,True,True
TAXE,True,True,True,True
TAXF,True,True,True,True
TAXI,False,False,True,False
TAXM,False,True,True,False
TAXS,False,False,True,False
TAXT,False,False,True,False
TAXX,True,True,True,True
TAYD,True,True,True,True
TBB,True,True,True,True
TBBB,True,True,True,True
TBBK,True,True,True,True
TBCH,True,True,True,True
TBF,True,True,True,True
TBFC,True,True,True,True
TBFG,True,True,True,True
TBG,True,True,True,True
TBH,False,True,True,False
TBHC,False,True,False,False
TBI,True,True,True,True
TBIL,True,True,True,True
TBJL,True,True,True,True
TBLA,True,True,True,True
TBLAW,True,True,True,True
TBLD,True,True,True,True
TBLL,True,True,True,True
TBLU,True,True,True,True
TBMC,True,True,False,False
TBMCR,True,True,False,False
TBN,True,True,True,True
TBPH,True,True,True,True
TBRG,True,True,True,True
TBT,True,True,True,True
TBUX,True,True,True,True
TBX,True,True,True,True
TBXU,False,False,True,False
TC,True,True,True,True
TCAF,True,True,True,True
TCAI,False,False,True,False
TCAL,False,True,True,False
TCBI,True,True,True,True
TCBIO,True,True,True,True
TCBK,True,True,True,True
TCBS,True,True,True,True
TCBX,True,True,True,True
TCGL,False,False,True,False
TCHI,True,True,True,True
TCHP,True,True,True,True
TCI,True,True,True,True
TCMD,True,True,True,True
TCOM,True,True,True,True
TCPA,False,False,True,False
TCPB,False,True,True,False
TCPC,True,True,True,True
TCRT,True,True,True,True
TCRX,True,True,True,True
TCV,False,True,True,False
TCX,True,True,True,True
TD,True,True,True,True
TDAC,False,True,True,False
TDACU,True,True,True,True
TDACW,False,True,True,False
TDAQ,False,False,True,False
TDAX,False,False,True,False
TDAY,False,False,True,False
TDC,True,True,True,True
TDEC,True,True,True,True
TDF,True,True,True,True
TDG,True,True,True,True
TDI,True,True,True,True
TDIC,False,True,True,False
TDIV,True,True,True,True
TDOC,True,True,True,True
TDOG,False,False,True,False
TDS,True,True,True,True
TDS-U,True,True,True,True
TDS-V,True,True,True,True
TDSB,True,True,True,True
TDSC,True,True,True,True
TDTF,True,True,True,True
TDTH,True,True,True,True
TDTT,True,True,True,True
TDUP,True,True,True,True
TDV,True,True,True,True
TDVG,True,True,True,True
TDVI,True,True,True,True
TDW,True,True,True,True
TDWD,False,False,True,False
TDWDR,False,False,True,False
TDWDU,False,False,True,False
TDY,True,True,True,True
TE,False,True,True,False
TE+,False,True,True,False
TEAD,False,True,True,False
TEAF,True,False,False,False
TEAM,True,True,True,True
TEC,False,True,True,False
TECB,True,True,True,True
TECH,True,True,True,True
TECK,True,True,True,True
TECL,True,True,True,True
TECS,True,True,True,True
TECTP,True,True,False,False
TECX,True,True,True,True
TEF,True,True,False,False
TEI,True,True,True,True
TEK,True,True,True,True
TEKX,True,True,True,True
TEKY,False,True,True,False
TEL,True,True,True,True
TELA,True,True,True,True
TELO,True,True,True,True
TEM,True,True,True,True
TEMD,False,False,True,False
TEMP,True,False,False,False
TEMT,False,True,True,False
TEMX,False,True,True,False
TEN,True,True,True,True
TEN-E,True,True,True,True
TEN-F,True,True,True,True
TENB,True,True,True,True
TEND,False,False,True,False
TENJ,False,False,True,False
TENM,False,False,True,False
TENX,True,True,True,True
TEO,True,True,True,True
TEQI,True,True,True,True
TER,True,True,True,True
TERG,False,False,True,False
TERN,True,True,True,True
TESL,True,True,True,True
TEST,False,False,True,False
TETH,False,False,True,False
TEVA,True,True,True,True
TEX,True,True,True,True
TEXN,False,True,True,False
TEXU,False,False,True,False
TEXX,False,False,True,False
TFC,True,True,True,True
TFC-I,True,True,True,True
TFC-O,True,True,True,True
TFC-R,True,True,True,True
TFI,True,True,True,True
TFII,True,True,True,True
TFIN,True,True,True,True
TFIN-,False,False,True,False
TFINP,True,False,False,False
TFJL,True,True,True,True
TFLO,True,True,True,True
TFLR,True,True,True,True
TFNS,False,True,True,False
TFPM,True,True,True,True
TFPN,True,True,True,True
TFSA,True,True,False,False
TFSL,True,True,True,True
TFX,True,True,True,True
TG,True,True,True,True
TGB,True,True,True,True
TGE,False,True,True,False
TGE+,False,True,True,False
TGEN,False,True,True,False
TGHL,False,False,True,False
TGI,True,False,False,False
TGL,True,True,True,True
TGLB,False,True,True,False
TGLR,True,True,True,True
TGLS,True,True,True,True
TGNA,True,True,False,False
TGRT,True,True,True,True
TGRW,True,True,True,True
TGS,True,True,True,True
TGT,True,True,True,True
TGTX,True,True,True,True
TH,True,True,True,True
THAR,True,True,False,False
THC,True,True,True,True
THCH,True,True,True,True
THD,True,True,True,True
THEQ,False,True,True,False
THFF,True,True,True,True
THG,True,True,True,True
THH,False,False,True,False
THIR,True,True,True,True
THLV,True,True,True,True
THM,True,True,True,True
THMZ,False,True,True,False
THNQ,True,True,True,True
THNR,True,True,True,True
THO,True,True,True,True
THQ,True,True,True,True
THR,True,True,True,True
THRD,True,False,False,False
THRM,True,True,True,True
THRO,True,True,True,True
THRV,False,False,True,False
THRY,True,True,True,True
THS,True,True,False,False
THTA,True,True,True,True
THTX,True,False,False,False
THW,True,True,True,True
THY,True,True,True,True
THYF,True,True,True,True
THYM,False,False,True,False
TIC,False,True,True,False
TIER,False,True,True,False
TIGO,True,True,True,True
TIGR,True,True,True,True
TII,False,False,True,False
TIIV,False,True,True,False
TIL,True,True,True,True
TILE,True,True,True,True
TILL,True,True,True,True
TILT,True,True,True,True
TIMB,True,True,True,True
TIME,True,True,True,True
TINS,False,False,True,False
TINT,True,True,True,True
TINY,True,True,True,True
TIP,True,True,True,True
TIPA,False,False,True,False
TIPB,False,False,True,False
TIPC,False,False,True,False
TIPD,False,False,True,False
TIPT,True,True,True,True
TIPX,True,True,True,True
TIPZ,True,True,True,True
TIRX,True,True,False,False
TISI,True,True,True,True
TITN,True,True,True,True
TIVC,True,True,False,False
TIXT,True,False,False,False
TJAN,True,True,True,True
TJGC,False,False,True,False
TJUL,True,True,True,True
TJUN,False,True,True,False
TJX,True,True,True,True
TK,True,True,True,True
TKC,True,True,True,True
TKLF,True,True,True,True
TKNO,True,True,True,True
TKNQ,False,False,True,False
TKO,True,True,True,True
TKR,True,True,True,True
TLCI,False,True,True,False
TLDR,False,False,True,False
TLF,True,True,True,True
TLH,True,True,True,True
TLIH,False,True,True,False
TLK,True,True,True,True
TLN,True,True,True,True
TLNC,False,False,True,False
TLNCU,False,False,True,False
TLNCW,False,False,True,False
TLPH,True,True,True,True
TLRY,True,True,True,True
TLS,True,True,True,True
TLSA,True,True,True,True
TLSI,True,True,True,True
TLSIW,True,True,True,True
TLT,True,True,True,True
TLTD,True,True,True,True
TLTE,True,True,True,True
TLTI,True,True,True,True
TLTP,True,True,True,True
TLTW,True,True,True,True
TLTX,False,True,True,False
TLX,True,True,True,True
TLYS,True,True,True,True
TM,True,True,True,True
TMAR,False,True,True,False
TMAT,True,True,True,True
TMB,False,True,True,False
TMC,True,True,True,True
TMCI,True,True,True,True
TMCWW,True,True,True,True
TMDE,False,True,True,False
TMDV,True,True,True,True
TMDX,True,True,True,True
TME,True,True,True,True
TMED,False,True,True,False
TMET,True,True,True,True
TMF,True,True,True,True
TMFC,True,True,True,True
TMFE,True,True,True,True
TMFG,True,True,True,True
TMFM,True,True,True,True
TMFS,True,True,True,True
TMFX,True,True,True,True
TMH,False,True,True,False
TMHC,True,True,True,True
TMLP,False,False,True,False
TMNL,False,False,True,False
TMNS,False,False,True,False
TMO,True,True,True,True
TMP,True,True,True,True
TMQ,True,True,True,True
TMSF,False,False,True,False
TMSL,True,True,True,True
TMUS,True,True,True,True
TMUSI,False,False,True,False
TMUSL,False,False,True,False
TMUSZ,False,False,True,False
TMV,True,True,True,True
TMVE,False,False,True,False
TNA,True,True,True,True
TNC,True,True,True,True
TNDM,True,True,True,True
TNET,True,True,True,True
TNFA,True,False,False,False
TNGX,True,True,True,True
TNGY,False,True,True,False
TNK,True,True,True,True
TNL,True,True,True,True
TNMG,True,True,True,True
TNON,True,True,True,True
TNONW,True,True,True,True
TNUK,False,False,True,False
TNXP,True,True,True,True
TNXT,False,False,True,False
TNYA,True,True,True,True
TOAK,True,True,True,True
TOCT,False,False,True,False
TOGA,True,True,True,True
TOI,True,True,True,True
TOIIW,True,True,True,True
TOK,True,True,True,True
TOKE,True,True,False,False
TOL,True,True,True,True
TOLL,True,True,True,True
TOLZ,True,True,True,True
TOMZ,True,True,True,True
TONX,False,False,True,False
TOON,True,True,True,True
TOP,True,True,True,True
TOPC,False,True,True,False
TOPP,True,True,True,True
TOPS,True,True,True,True
TOPT,True,True,True,True
TORO,True,True,True,True
TOS,False,False,True,False
TOST,True,True,True,True
TOT,False,False,True,False
TOTL,True,True,True,True
TOTR,True,True,True,True
TOUR,True,True,True,True
TOUS,True,True,True,True
TOV,False,True,True,False
TOVX,True,True,True,True
TOWN,True,True,True,True
TOXR,False,False,True,False
TOYO,True,True,True,True
TPB,True,True,True,True
TPC,True,True,True,True
TPCS,True,True,True,True
TPET,True,True,True,True
TPG,True,True,True,True
TPGXL,True,True,True,True
TPH,True,True,True,True
TPHD,True,True,True,True
TPHE,True,False,False,False
TPIC,True,False,False,False
TPIF,True,True,True,True
TPL,True,True,True,True
TPLC,True,True,True,True
TPLE,True,False,False,False
TPLS,False,True,True,False
TPMN,True,False,False,False
TPOR,True,True,True,True
TPR,True,True,True,True
TPSC,True,True,True,True
TPST,True,True,True,True
TPTA,True,True,True,True
TPVG,True,True,True,True
TPYP,True,True,True,True
TPZ,True,True,True,True
TQQQ,True,True,True,True
TQQY,False,True,True,False
TR,True,True,True,True
TRAK,True,True,True,True
TRAW,True,True,True,True
TRBF,False,False,True,False
TRC,True,True,True,True
TRDA,True,True,True,True
TREE,True,True,True,True
TREX,True,True,True,True
TRFK,True,True,True,True
TRFM,True,True,True,True
TRGP,True,True,True,True
TRI,True,True,True,True
TRIB,True,True,True,True
TRIN,True,True,True,True
TRINI,True,True,True,True
TRINZ,True,True,True,True
TRIO,False,True,True,False
TRIP,True,True,True,True
TRMB,True,True,True,True
TRMD,True,True,True,True
TRMK,True,True,True,True
TRML,True,False,False,False
TRN,True,True,True,True
TRND,True,True,True,True
TRNO,True,True,True,True
TRNR,True,True,True,True
TRNS,True,True,True,True
TRON,False,True,True,False
TROO,True,True,True,True
TROW,True,True,True,True
TROX,True,True,True,True
TRP,True,True,True,True
TRPA,False,True,True,False
TRS,True,True,True,True
TRSG,True,True,True,True
TRST,True,True,True,True
TRSY,True,True,True,True
TRT,True,True,True,True
TRTN-A,True,True,True,True
TRTN-B,True,True,True,True
TRTN-C,True,True,True,True
TRTN-D,True,True,True,True
TRTN-E,True,True,True,True
TRTN-F,False,True,True,False
TRTN-G,False,False,True,False
TRTX,True,True,True,True
TRTX-C,True,True,True,True
TRTY,True,True,True,True
TRU,True,True,True,True
TRUD,False,False,True,False
TRUE,True,True,False,False
TRUG,True,True,True,True
TRUP,True,True,True,True
TRUT,False,False,True,False
TRV,True,True,True,True
TRVG,True,True,True,True
TRVI,True,True,True,True
TRX,True,True,True,True
TS,True,True,True,True
TSAT,True,True,True,True
TSBK,True,True,True,True
TSBX,True,False,False,False
TSCM,False,False,True,False
TSCO,True,True,True,True
TSCV,False,False,True,False
TSDD,True,True,True,True
TSE,True,True,False,False
TSEC,True,True,True,True
TSEL,True,True,True,True
TSEM,True,True,True,True
TSEP,True,True,True,True
TSES,False,False,True,False
